CustomerID,InvoiceDate,Recency,Frequency,Monetary,R,F,M,RFM_Score,Segment
15671.0,2011-11-21 12:43:00,18,81,2635.4900000000002,4,4,5,445,Big Spenders
15673.0,2011-09-12 16:12:00,87,155,2881.02,2,5,5,255,Loyal
15674.0,2011-09-27 15:17:00,72,135,1744.02,2,5,4,254,Loyal
15675.0,2011-09-19 13:48:00,80,21,323.69,2,2,2,222,Others
15676.0,2011-11-30 17:39:00,8,216,3324.09,5,5,5,555,Champion
15677.0,2011-10-21 15:36:00,48,33,657.23,3,3,3,333,Others
15678.0,2011-10-18 09:25:00,52,12,352.7,3,1,2,312,Others
15679.0,2011-11-15 16:19:00,23,110,781.28,4,4,3,443,Others
15680.0,2011-11-30 13:46:00,8,78,1333.68,5,4,4,544,Others
15681.0,2011-11-21 13:25:00,17,67,946.36,4,4,4,444,Others
15683.0,2011-08-14 12:56:00,116,10,193.75,2,1,1,211,Others
15687.0,2011-12-01 08:33:00,8,168,2981.5,5,5,5,555,Champion
15689.0,2011-08-12 09:37:00,119,9,254.1,2,1,2,212,Others
15690.0,2011-12-05 15:59:00,3,19,239.76,5,2,2,522,Potential Loyalist
15691.0,2011-04-01 15:13:00,251,2,136.8,1,1,1,111,At Risk
15692.0,2011-11-11 14:12:00,27,12,191.04,4,1,1,411,Others
15694.0,2011-12-09 09:44:00,0,79,6423.6,5,4,5,545,Big Spenders
15695.0,2011-03-18 08:32:00,266,22,409.98,1,2,2,122,At Risk
15696.0,2011-11-06 14:02:00,32,177,2644.46,3,5,5,355,Loyal
15699.0,2011-11-22 08:26:00,17,18,309.65,4,2,2,422,Potential Loyalist
15700.0,2011-06-20 16:53:00,171,89,664.03,2,4,3,243,Others
15701.0,2011-12-07 14:39:00,1,237,1542.14,5,5,4,554,Loyal
15703.0,2011-03-20 10:51:00,264,5,211.5,1,1,1,111,At Risk
15704.0,2011-07-22 13:35:00,139,117,2293.62,2,4,5,245,Big Spenders
15705.0,2011-05-22 15:37:00,200,6,143.1,1,1,1,111,At Risk
15706.0,2011-10-11 10:14:00,59,59,1001.8100000000001,3,4,4,344,Others
15707.0,2011-11-04 14:35:00,34,214,945.58,3,5,4,354,Loyal
15708.0,2011-10-30 10:54:00,40,297,3329.7200000000003,3,5,5,355,Loyal
15709.0,2011-03-01 10:38:00,283,6,133.25,1,1,1,111,At Risk
15712.0,2011-11-30 14:09:00,8,53,1072.3600000000001,5,3,4,534,Potential Loyalist
15713.0,2011-07-19 13:34:00,142,20,346.75,2,2,2,222,Others
15714.0,2011-11-28 11:26:00,11,35,330.88,4,3,2,432,Potential Loyalist
15716.0,2011-07-17 11:59:00,145,118,1118.81,2,4,4,244,Others
15717.0,2011-04-19 13:21:00,233,7,150.3,1,1,1,111,At Risk
15719.0,2011-11-07 12:29:00,32,938,5043.96,3,5,5,355,Loyal
15720.0,2011-11-15 14:48:00,23,128,598.73,4,5,3,453,Loyal
15721.0,2011-11-28 12:14:00,11,91,507.08,4,4,3,443,Others
15722.0,2011-11-04 11:43:00,35,72,2181.21,3,4,5,345,Big Spenders
15723.0,2010-12-10 11:12:00,364,41,203.1,1,3,1,131,At Risk
15724.0,2011-05-22 14:40:00,200,12,212.3,1,1,1,111,At Risk
15725.0,2011-11-24 14:51:00,14,32,415.25,4,3,2,432,Potential Loyalist
15727.0,2011-11-23 12:36:00,16,302,5178.96,4,5,5,455,Loyal
15728.0,2011-10-21 14:03:00,48,4,-134.8,3,1,1,311,Others
15729.0,2011-05-25 16:43:00,197,6,62.0,1,1,1,111,At Risk
15730.0,2011-10-05 12:31:00,65,73,1108.38,3,4,4,344,Others
15732.0,2011-05-11 14:24:00,211,14,294.12,1,2,2,122,At Risk
15733.0,2011-03-02 09:05:00,282,10,162.3,1,1,1,111,At Risk
15734.0,2011-08-17 10:50:00,114,26,1339.45,2,2,4,224,Others
15737.0,2011-11-25 11:21:00,14,81,1121.21,4,4,4,444,Others
15738.0,2011-11-21 08:26:00,18,176,4788.77,4,5,5,455,Loyal
15739.0,2011-10-04 13:42:00,65,8,449.12,3,1,2,312,Others
15740.0,2011-10-21 14:29:00,48,9,154.88,3,1,1,311,Others
15743.0,2011-11-23 17:19:00,15,88,784.46,4,4,3,443,Others
15744.0,2011-09-23 09:52:00,77,3,34.8,2,1,1,211,Others
15745.0,2011-12-01 11:18:00,8,65,1071.24,5,4,4,544,Others
15746.0,2011-07-28 15:27:00,133,29,182.96,2,2,1,221,Others
15747.0,2011-11-27 12:26:00,12,93,974.04,4,4,4,444,Others
15748.0,2011-10-30 12:51:00,39,21,149.31,3,2,1,321,Others
15749.0,2011-04-18 13:20:00,234,15,21535.9,1,2,5,125,At Risk
15750.0,2011-12-07 12:34:00,2,295,2451.23,5,5,5,555,Champion
15752.0,2011-10-31 11:37:00,39,412,2628.93,3,5,5,355,Loyal
15753.0,2011-02-08 12:41:00,304,1,79.2,1,1,1,111,At Risk
15754.0,2011-10-20 11:44:00,50,29,455.67,3,2,2,322,Others
15755.0,2011-12-08 18:59:00,0,149,2318.88,5,5,5,555,Champion
15756.0,2011-10-09 13:30:00,60,192,532.96,3,5,3,353,Loyal
15757.0,2011-10-05 12:14:00,65,45,714.42,3,3,3,333,Others
15758.0,2011-11-15 10:48:00,24,9,205.25,4,1,1,411,Others
15759.0,2011-05-05 15:13:00,217,7,253.04,1,1,2,112,At Risk
15762.0,2011-10-05 16:15:00,64,37,583.75,3,3,3,333,Others
15763.0,2011-11-08 09:44:00,31,63,1048.67,4,4,4,444,Others
15764.0,2011-09-19 16:16:00,80,188,3245.47,2,5,5,255,Loyal
15766.0,2011-10-06 17:03:00,63,11,315.06,3,1,2,312,Others
15768.0,2011-08-16 10:48:00,115,28,581.8299999999999,2,2,3,223,Others
15769.0,2011-12-02 13:52:00,6,147,51823.72,5,5,5,555,Champion
15773.0,2011-12-04 12:48:00,5,10,635.6800000000001,5,1,3,513,Others
15774.0,2011-10-02 12:04:00,68,25,270.8,3,2,2,322,Others
15775.0,2011-04-08 12:56:00,244,7,104.9,1,1,1,111,At Risk
15776.0,2011-07-29 13:46:00,132,18,241.62,2,2,2,222,Others
15777.0,2011-04-12 16:43:00,240,22,1021.61,1,2,4,124,At Risk
15780.0,2011-06-09 12:01:00,183,29,475.28000000000003,1,2,3,123,At Risk
15781.0,2011-11-14 14:57:00,24,21,333.56,4,2,2,422,Potential Loyalist
15782.0,2011-11-30 10:49:00,9,44,2593.94,5,3,5,535,Big Spenders
15783.0,2011-11-29 09:50:00,10,14,246.3,5,2,2,522,Potential Loyalist
15785.0,2011-11-10 12:08:00,29,87,2303.75,4,4,5,445,Big Spenders
15786.0,2011-10-27 10:53:00,43,280,4834.2,3,5,5,355,Loyal
15787.0,2011-11-13 14:55:00,25,206,948.05,4,5,4,454,Loyal
15789.0,2010-12-16 14:35:00,357,25,351.3,1,2,2,122,At Risk
15790.0,2011-11-29 14:53:00,9,35,220.85,5,3,1,531,Potential Loyalist
15791.0,2011-10-27 10:14:00,43,76,1604.44,3,4,4,344,Others
15793.0,2011-11-30 15:08:00,8,13,948.96,5,1,4,514,Others
15795.0,2011-07-13 10:43:00,149,42,610.01,2,3,3,233,Others
15796.0,2011-12-08 19:55:00,0,135,2666.61,5,5,5,555,Champion
15797.0,2011-08-18 17:04:00,112,8,2207.4,2,1,5,215,Big Spenders
15799.0,2011-09-25 12:46:00,75,98,884.14,2,4,3,243,Others
15800.0,2011-08-24 14:23:00,106,119,699.08,2,4,3,243,Others
15801.0,2011-10-24 13:52:00,45,69,1042.19,3,4,4,344,Others
15802.0,2011-07-20 11:40:00,142,3,-451.42,2,1,1,211,Others
15803.0,2011-10-19 14:56:00,50,8,415.82000000000005,3,1,2,312,Others
15804.0,2011-12-09 12:31:00,0,274,3848.55,5,5,5,555,Champion
15805.0,2011-11-16 16:32:00,22,307,5452.17,4,5,5,455,Loyal
15806.0,2011-10-24 14:35:00,45,31,784.58,3,3,3,333,Others
15807.0,2011-10-20 14:10:00,49,48,903.9,3,3,3,333,Others
15808.0,2011-02-06 14:33:00,305,210,3724.77,1,5,5,155,Loyal
15809.0,2011-11-04 12:05:00,35,43,399.21,3,3,2,332,Others
15810.0,2011-09-22 09:38:00,78,112,1145.43,2,4,4,244,Others
15811.0,2011-11-22 15:29:00,16,139,2171.32,4,5,5,455,Loyal
15812.0,2011-08-24 14:19:00,106,41,1801.14,2,3,4,234,Others
15813.0,2011-05-16 08:13:00,207,40,1303.9099999999999,1,3,4,134,At Risk
15814.0,2011-12-06 15:01:00,2,74,1842.73,5,4,4,544,Others
15815.0,2011-10-07 12:42:00,63,49,2100.6,3,3,5,335,Big Spenders
15819.0,2011-10-21 14:50:00,48,123,1905.45,3,4,4,344,Others
15820.0,2011-01-24 12:00:00,319,17,206.98,1,2,1,121,At Risk
15821.0,2011-10-26 15:48:00,43,62,570.96,3,4,3,343,Others
15822.0,2011-12-06 14:50:00,2,33,885.47,5,3,3,533,Potential Loyalist
15823.0,2011-01-06 12:58:00,336,17,-840.76,1,2,1,121,At Risk
15825.0,2011-06-20 13:27:00,171,20,532.94,2,2,3,223,Others
15826.0,2011-10-19 13:24:00,50,69,1649.3600000000001,3,4,4,344,Others
15827.0,2011-09-27 15:35:00,72,134,1641.48,2,5,4,254,Loyal
15829.0,2011-09-01 16:45:00,98,51,636.14,2,3,3,233,Others
15830.0,2011-11-10 13:35:00,28,41,547.7,4,3,3,433,Potential Loyalist
15831.0,2011-10-12 13:14:00,57,69,747.76,3,4,3,343,Others
15832.0,2011-03-30 15:29:00,253,54,836.79,1,3,3,133,At Risk
15834.0,2011-09-30 14:41:00,69,276,2084.9,3,5,5,355,Loyal
15835.0,2011-10-26 15:47:00,43,50,954.09,3,3,4,334,Others
15836.0,2011-10-25 15:37:00,44,12,117.47,3,1,1,311,Others
15837.0,2011-10-06 09:01:00,64,24,391.98,3,2,2,322,Others
15838.0,2011-11-28 14:00:00,10,169,33350.76,5,5,5,555,Champion
15839.0,2011-11-14 13:25:00,24,65,1020.74,4,4,4,444,Others
15840.0,2011-10-12 09:08:00,58,28,345.66,3,2,2,322,Others
15841.0,2011-10-06 18:31:00,63,50,1209.1,3,3,4,334,Others
15843.0,2011-02-09 10:19:00,303,8,118.95000000000002,1,1,1,111,At Risk
15844.0,2011-10-24 15:19:00,45,11,130.73999999999998,3,1,1,311,Others
15845.0,2011-11-22 09:42:00,17,140,3650.87,4,5,5,455,Loyal
15847.0,2011-11-01 14:41:00,37,22,389.27,3,2,2,322,Others
15850.0,2011-11-20 14:14:00,18,97,238.85,4,4,2,442,Others
15852.0,2011-06-06 11:22:00,186,22,160.71,1,2,1,121,At Risk
15853.0,2011-10-19 10:38:00,51,30,110.8,3,3,1,331,Others
15854.0,2011-12-05 13:39:00,3,140,2974.65,5,5,5,555,Champion
15855.0,2011-07-26 10:20:00,136,80,712.24,2,4,3,243,Others
15856.0,2011-12-05 17:09:00,3,653,16173.67,5,5,5,555,Champion
15857.0,2011-11-21 12:18:00,18,14,297.0,4,2,2,422,Potential Loyalist
15858.0,2011-11-24 12:48:00,15,191,1438.85,4,5,4,454,Loyal
15860.0,2011-10-30 11:25:00,40,142,977.21,3,5,4,354,Loyal
15861.0,2011-11-27 15:59:00,11,547,3000.36,4,5,5,455,Loyal
15862.0,2011-12-01 13:28:00,7,147,832.88,5,5,3,553,Loyal
15863.0,2011-11-14 12:49:00,25,18,68.84,4,2,1,421,Potential Loyalist
15864.0,2011-11-17 13:32:00,21,24,1769.7800000000002,4,2,4,424,Potential Loyalist
15865.0,2011-10-30 12:43:00,40,40,895.13,3,3,3,333,Others
15866.0,2011-08-30 14:09:00,100,45,230.53,2,3,1,231,Others
15867.0,2011-12-04 13:37:00,4,463,3797.79,5,5,5,555,Champion
15869.0,2011-03-07 17:23:00,276,15,149.64,1,2,1,121,At Risk
15870.0,2011-11-07 10:58:00,32,76,354.09000000000003,3,4,2,342,Others
15872.0,2011-11-25 11:55:00,14,128,360.93,4,5,2,452,Loyal
15874.0,2011-10-07 12:58:00,62,137,4330.67,3,5,5,355,Loyal
15877.0,2011-12-08 11:57:00,1,131,440.78,5,5,2,552,Loyal
15880.0,2010-12-05 13:09:00,368,106,313.28000000000003,1,4,2,142,At Risk
15881.0,2011-01-31 16:59:00,311,32,438.24,1,3,2,132,At Risk
15882.0,2011-05-25 11:35:00,198,24,495.36,1,2,3,123,At Risk
15883.0,2011-12-07 17:05:00,1,49,396.48,5,3,2,532,Potential Loyalist
15885.0,2011-09-08 10:43:00,92,18,379.35,2,2,2,222,Others
15886.0,2011-10-10 14:25:00,59,12,181.09,3,1,1,311,Others
15888.0,2011-09-21 09:44:00,79,14,141.27,2,2,1,221,Others
15889.0,2011-07-06 11:10:00,156,93,446.87,2,4,2,242,Others
15891.0,2011-04-27 12:35:00,226,62,524.52,1,4,3,143,At Risk
15894.0,2011-03-31 13:50:00,252,41,263.55,1,3,2,132,At Risk
15895.0,2011-07-13 10:27:00,149,11,179.17,2,1,1,211,Others
15897.0,2011-05-29 13:50:00,193,24,222.05,1,2,1,121,At Risk
15898.0,2011-12-08 15:23:00,0,87,1384.68,5,4,4,544,Others
15899.0,2010-12-06 10:36:00,368,4,56.25,1,1,1,111,At Risk
15900.0,2011-11-16 12:19:00,23,51,351.11,4,3,2,432,Potential Loyalist
15901.0,2011-11-23 12:43:00,16,116,363.88,4,4,2,442,Others
15903.0,2011-11-30 08:08:00,9,75,5126.34,5,4,5,545,Big Spenders
15904.0,2011-12-01 14:50:00,7,30,164.68,5,3,1,531,Potential Loyalist
15906.0,2011-11-20 12:24:00,19,151,1521.79,4,5,4,454,Loyal
15907.0,2011-12-06 12:21:00,3,249,967.45,5,5,4,554,Loyal
15909.0,2011-06-19 10:38:00,173,7,191.94,2,1,1,211,Others
15910.0,2011-12-09 10:51:00,0,267,1232.18,5,5,4,554,Loyal
15912.0,2011-06-14 14:29:00,177,19,264.62,2,2,2,222,Others
15916.0,2011-11-23 13:46:00,15,160,1491.24,4,5,4,454,Loyal
15917.0,2011-04-06 10:40:00,247,12,123.1,1,1,1,111,At Risk
15918.0,2011-06-02 11:42:00,190,40,334.23,1,3,2,132,At Risk
15919.0,2011-11-20 11:28:00,19,143,639.89,4,5,3,453,Loyal
15920.0,2011-07-08 15:31:00,153,60,167.5,2,4,1,241,Others
15921.0,2011-06-20 11:03:00,172,25,336.03000000000003,2,2,2,222,Others
15922.0,2010-12-02 13:05:00,371,12,363.6,1,1,2,112,At Risk
15923.0,2010-12-02 12:16:00,372,21,127.08,1,2,1,121,At Risk
15925.0,2011-05-29 15:35:00,193,12,207.15,1,1,1,111,At Risk
15930.0,2011-10-03 14:52:00,66,21,426.63,3,2,2,322,Others
15932.0,2011-12-05 17:13:00,3,119,2461.85,5,4,5,545,Big Spenders
15933.0,2011-11-18 13:14:00,20,74,1107.46,4,4,4,444,Others
15935.0,2011-04-14 13:27:00,238,12,416.86,1,1,2,112,At Risk
15937.0,2011-10-06 15:48:00,63,7,145.35,3,1,1,311,Others
15938.0,2011-08-19 12:56:00,111,18,404.58,2,2,2,222,Others
15939.0,2011-09-11 11:30:00,89,77,6102.26,2,4,5,245,Big Spenders
15940.0,2011-02-01 16:21:00,310,2,31.799999999999997,1,1,1,111,At Risk
15942.0,2011-07-29 09:01:00,133,14,337.44,2,2,2,222,Others
15944.0,2011-03-08 10:33:00,276,6,325.1,1,1,2,112,At Risk
15945.0,2010-12-09 13:14:00,364,2,181.0,1,1,1,111,At Risk
15947.0,2011-09-18 10:46:00,82,29,1708.24,2,2,4,224,Others
15948.0,2011-12-01 15:32:00,7,60,955.24,5,4,4,544,Others
15949.0,2011-11-23 09:09:00,16,19,364.72,4,2,2,422,Potential Loyalist
15950.0,2011-12-08 10:34:00,1,103,1705.26,5,4,4,544,Others
15951.0,2011-12-08 18:57:00,0,43,669.57,5,3,3,533,Potential Loyalist
15952.0,2011-11-06 11:18:00,33,91,806.57,3,4,3,343,Others
15953.0,2011-11-24 15:32:00,14,103,1634.53,4,4,4,444,Others
15955.0,2011-11-15 14:15:00,23,185,4389.81,4,5,5,455,Loyal
15957.0,2011-11-08 12:14:00,31,42,428.89,4,3,2,432,Potential Loyalist
15958.0,2011-09-26 13:41:00,73,7,104.35,2,1,1,211,Others
15963.0,2011-11-20 11:33:00,19,28,470.76,4,2,3,423,Potential Loyalist
15965.0,2011-11-22 16:44:00,16,122,845.64,4,4,3,443,Others
15967.0,2011-11-16 15:41:00,22,84,418.83,4,4,2,442,Others
15969.0,2011-12-07 11:06:00,2,21,582.9,5,2,3,523,Potential Loyalist
15970.0,2011-02-09 12:08:00,303,11,314.1,1,1,2,112,At Risk
15971.0,2011-11-22 12:50:00,17,35,4199.85,4,3,5,435,Big Spenders
15973.0,2011-04-18 09:39:00,235,6,99.77000000000002,1,1,1,111,At Risk
15974.0,2011-10-31 13:13:00,38,177,3429.55,3,5,5,355,Loyal
15975.0,2011-09-16 13:33:00,83,24,371.01,2,2,2,222,Others
15976.0,2011-06-27 13:00:00,164,98,430.94,2,4,2,242,Others
15977.0,2011-11-22 13:29:00,16,65,1054.73,4,4,4,444,Others
15978.0,2011-09-23 15:21:00,76,49,1098.78,2,3,4,234,Others
15980.0,2011-09-12 09:41:00,88,43,2398.86,2,3,5,235,Big Spenders
15981.0,2011-11-15 08:00:00,24,97,3408.48,4,4,5,445,Big Spenders
15983.0,2011-11-17 17:34:00,21,113,1475.02,4,4,4,444,Others
15984.0,2011-12-07 12:16:00,2,275,2816.97,5,5,5,555,Champion
15985.0,2011-08-08 16:31:00,122,38,1037.42,2,3,4,234,Others
15986.0,2011-11-09 15:17:00,29,14,168.12,4,2,1,421,Potential Loyalist
15987.0,2011-11-27 15:38:00,11,140,1451.28,4,5,4,454,Loyal
15988.0,2011-11-20 13:23:00,18,27,158.03,4,2,1,421,Potential Loyalist
15990.0,2011-10-26 15:58:00,43,52,792.11,3,3,3,333,Others
15992.0,2011-12-06 11:00:00,3,3,41.989999999999995,5,1,1,511,Others
15993.0,2011-12-01 10:45:00,8,560,2756.82,5,5,5,555,Champion
15994.0,2011-10-16 12:28:00,54,35,427.07,3,3,2,332,Others
15996.0,2011-09-12 15:14:00,87,131,1044.78,2,5,4,254,Loyal
15998.0,2011-11-03 12:45:00,36,509,3084.17,3,5,5,355,Loyal
16000.0,2011-12-07 12:17:00,2,9,12393.7,5,1,5,515,Big Spenders
16003.0,2011-11-10 09:57:00,29,103,2735.37,4,4,5,445,Big Spenders
16005.0,2011-11-27 13:47:00,11,218,615.39,4,5,3,453,Loyal
16006.0,2011-05-12 13:12:00,210,8,101.4,1,1,1,111,At Risk
16007.0,2011-10-23 11:05:00,47,385,1701.94,3,5,4,354,Loyal
16008.0,2011-11-16 10:32:00,23,33,478.78,4,3,3,433,Potential Loyalist
16009.0,2011-11-17 16:51:00,21,90,992.71,4,4,4,444,Others
16010.0,2011-04-08 10:14:00,245,86,407.5,1,4,2,142,At Risk
16011.0,2011-12-01 16:31:00,7,212,3362.71,5,5,5,555,Champion
16012.0,2011-11-04 13:25:00,34,94,1415.29,3,4,4,344,Others
16013.0,2011-12-06 10:36:00,3,151,33366.25,5,5,5,555,Champion
16014.0,2011-11-04 11:23:00,35,148,653.13,3,5,3,353,Loyal
16015.0,2011-12-06 10:58:00,3,184,690.54,5,5,3,553,Loyal
16016.0,2011-12-06 14:35:00,2,237,1483.31,5,5,4,554,Loyal
16017.0,2011-10-23 12:56:00,46,32,211.88,3,3,1,331,Others
16018.0,2011-10-31 14:13:00,38,28,408.90000000000003,3,2,2,322,Others
16019.0,2011-12-08 10:06:00,1,165,3450.2400000000002,5,5,5,555,Champion
16020.0,2011-11-23 11:18:00,16,46,851.01,4,3,3,433,Potential Loyalist
16022.0,2011-03-24 13:16:00,259,76,628.28,1,4,3,143,At Risk
16023.0,2011-10-24 16:34:00,45,101,719.81,3,4,3,343,Others
16024.0,2011-11-27 13:26:00,11,64,251.24,4,4,2,442,Others
16025.0,2011-11-10 11:45:00,29,28,439.65999999999997,4,2,2,422,Potential Loyalist
16026.0,2011-10-27 13:53:00,42,32,236.09,3,3,2,332,Others
16027.0,2011-09-09 10:47:00,91,17,852.12,2,2,3,223,Others
16029.0,2011-11-01 10:27:00,38,274,50992.61,3,5,5,355,Loyal
16030.0,2011-02-03 11:28:00,309,29,331.24,1,2,2,122,At Risk
16031.0,2011-09-08 13:07:00,91,100,548.94,2,4,3,243,Others
16033.0,2011-12-04 12:44:00,5,1152,8727.61,5,5,5,555,Champion
16034.0,2011-05-27 16:17:00,195,22,437.7,1,2,2,122,At Risk
16036.0,2011-09-13 14:53:00,86,55,758.92,2,3,3,233,Others
16037.0,2011-03-15 09:13:00,269,39,855.02,1,3,3,133,At Risk
16038.0,2011-12-02 12:40:00,7,28,454.33000000000004,5,2,2,522,Potential Loyalist
16040.0,2011-10-05 13:47:00,64,65,1313.55,3,4,4,344,Others
16041.0,2011-11-09 12:25:00,30,6,3166.4,4,1,5,415,Big Spenders
16042.0,2011-11-17 17:50:00,21,75,1147.37,4,4,4,444,Others
16043.0,2011-11-02 12:50:00,37,39,773.99,3,3,3,333,Others
16045.0,2011-08-12 12:41:00,119,83,1340.7,2,4,4,244,Others
16048.0,2011-09-15 10:12:00,85,9,243.69000000000003,2,1,2,212,Others
16049.0,2011-10-30 13:19:00,39,312,1111.79,3,5,4,354,Loyal
16050.0,2011-06-19 11:44:00,173,10,137.9,2,1,1,211,Others
16052.0,2011-10-16 15:13:00,53,34,362.06,3,3,2,332,Others
16053.0,2011-11-07 11:21:00,32,84,1511.95,3,4,4,344,Others
16054.0,2011-07-17 13:08:00,144,70,783.9,2,4,3,243,Others
16055.0,2011-05-03 09:26:00,220,8,134.8,1,1,1,111,At Risk
16056.0,2011-10-25 15:19:00,44,68,664.85,3,4,3,343,Others
16057.0,2011-12-05 16:36:00,3,134,2140.2200000000003,5,5,5,555,Champion
16059.0,2011-10-05 09:56:00,65,180,1459.8600000000001,3,5,4,354,Loyal
16061.0,2011-03-15 14:41:00,268,1,-29.95,1,1,1,111,At Risk
16062.0,2011-11-30 12:15:00,9,64,1153.62,5,4,4,544,Others
16063.0,2011-03-24 14:56:00,259,23,335.32,1,2,2,122,At Risk
16065.0,2010-12-09 13:03:00,364,74,372.09,1,4,2,142,At Risk
16066.0,2011-11-23 11:54:00,16,102,1521.87,4,4,4,444,Others
16070.0,2011-11-17 15:50:00,21,33,852.15,4,3,3,433,Potential Loyalist
16071.0,2011-10-26 11:14:00,44,21,326.24,3,2,2,322,Others
16072.0,2011-02-24 14:32:00,287,23,584.3199999999999,1,2,3,123,At Risk
16073.0,2011-02-21 12:33:00,291,2,94.35,1,1,1,111,At Risk
16076.0,2011-12-06 14:59:00,2,131,2173.53,5,5,5,555,Champion
16078.0,2011-03-01 09:47:00,283,1,79.2,1,1,1,111,At Risk
16079.0,2011-11-23 12:48:00,16,21,1352.0,4,2,4,424,Potential Loyalist
16080.0,2011-09-19 10:42:00,81,11,176.6,2,1,1,211,Others
16081.0,2011-10-14 13:06:00,55,227,2806.9,3,5,5,355,Loyal
16083.0,2011-08-31 10:47:00,100,31,1317.62,2,3,4,234,Others
16084.0,2011-02-13 16:05:00,298,38,436.18,1,3,2,132,At Risk
16085.0,2011-11-16 13:24:00,22,167,981.51,4,5,4,454,Loyal
16086.0,2011-10-11 13:09:00,58,40,1119.31,3,3,4,334,Others
16091.0,2011-07-08 08:45:00,154,18,315.06,2,2,2,222,Others
16092.0,2011-09-02 11:46:00,98,53,779.36,2,3,3,233,Others
16093.0,2011-08-25 11:09:00,106,1,17.0,2,1,1,211,Others
16094.0,2011-11-28 12:45:00,11,67,1041.83,4,4,4,444,Others
16096.0,2011-03-20 13:38:00,263,12,320.62,1,1,2,112,At Risk
16097.0,2011-04-13 13:47:00,239,10,185.04999999999998,1,1,1,111,At Risk
16098.0,2011-09-13 09:59:00,87,67,2005.63,2,4,5,245,Big Spenders
16099.0,2011-10-20 13:13:00,49,39,731.9,3,3,3,333,Others
16101.0,2011-11-30 16:54:00,8,83,1245.96,5,4,4,544,Others
16102.0,2011-10-28 13:19:00,41,57,1842.14,3,3,4,334,Others
16103.0,2011-12-02 14:16:00,6,48,1429.64,5,3,4,534,Potential Loyalist
16104.0,2011-10-09 10:23:00,61,29,302.36,3,2,2,322,Others
16105.0,2011-04-05 10:13:00,248,13,336.96,1,1,2,112,At Risk
16106.0,2011-10-05 10:37:00,65,6,108.38,3,1,1,311,Others
16107.0,2011-11-22 09:40:00,17,31,3204.1600000000003,4,3,5,435,Big Spenders
16108.0,2011-09-16 11:51:00,84,49,816.1,2,3,3,233,Others
16109.0,2011-05-05 09:17:00,218,18,611.88,1,2,3,123,At Risk
16110.0,2011-10-25 14:35:00,44,354,1337.48,3,5,4,354,Loyal
16112.0,2011-07-19 14:28:00,142,16,195.73999999999998,2,2,1,221,Others
16113.0,2011-06-09 16:16:00,182,30,161.38,1,3,1,131,At Risk
16114.0,2011-06-22 10:13:00,170,8,135.75000000000003,2,1,1,211,Others
16115.0,2011-11-30 11:32:00,9,284,1667.97,5,5,4,554,Loyal
16116.0,2011-05-18 09:23:00,205,35,592.88,1,3,3,133,At Risk
16117.0,2011-06-03 11:42:00,189,30,232.21,1,3,1,131,At Risk
16119.0,2011-12-01 15:11:00,7,16,423.36,5,2,2,522,Potential Loyalist
16120.0,2011-10-11 14:22:00,58,32,1294.14,3,3,4,334,Others
16121.0,2011-10-13 12:59:00,56,212,867.11,3,5,3,353,Loyal
16122.0,2011-09-27 15:34:00,72,38,684.4200000000001,2,3,3,233,Others
16123.0,2011-10-19 09:18:00,51,16,307.78,3,2,2,322,Others
16124.0,2011-01-27 16:05:00,315,16,187.15,1,2,1,121,At Risk
16125.0,2010-12-07 15:48:00,366,13,289.35,1,1,2,112,At Risk
16126.0,2011-11-10 16:03:00,28,117,6287.77,4,4,5,445,Big Spenders
16127.0,2011-10-31 13:58:00,38,40,656.25,3,3,3,333,Others
16128.0,2011-11-22 11:14:00,17,89,1880.22,4,4,4,444,Others
16131.0,2011-10-19 11:53:00,51,78,3506.54,3,4,5,345,Big Spenders
16133.0,2011-12-06 11:24:00,3,365,14305.66,5,5,5,555,Champion
16134.0,2011-11-18 10:05:00,21,38,603.69,4,3,3,433,Potential Loyalist
16135.0,2011-03-22 12:30:00,262,21,517.55,1,2,3,123,At Risk
16136.0,2011-10-11 09:10:00,59,37,709.38,3,3,3,333,Others
16138.0,2010-12-06 15:10:00,367,1,-7.95,1,1,1,111,At Risk
16139.0,2011-11-21 08:37:00,18,31,635.41,4,3,3,433,Potential Loyalist
16140.0,2011-10-18 10:59:00,52,37,703.77,3,3,3,333,Others
16141.0,2011-09-12 13:11:00,87,30,620.4,2,3,3,233,Others
16142.0,2011-04-04 10:16:00,249,37,535.34,1,3,3,133,At Risk
16143.0,2011-12-06 14:13:00,2,118,2419.84,5,4,5,545,Big Spenders
16144.0,2011-04-07 10:09:00,246,1,175.2,1,1,1,111,At Risk
16145.0,2011-12-01 10:33:00,8,237,3741.98,5,5,5,555,Champion
16146.0,2011-07-05 14:20:00,156,29,734.13,2,2,3,223,Others
16147.0,2011-07-29 09:57:00,133,22,375.0,2,2,2,222,Others
16148.0,2011-02-16 14:01:00,295,1,76.32000000000001,1,1,1,111,At Risk
16149.0,2011-12-05 11:29:00,4,18,280.52,5,2,2,522,Potential Loyalist
16150.0,2011-11-01 09:29:00,38,136,1906.07,3,5,4,354,Loyal
16152.0,2011-03-16 09:47:00,268,29,1829.04,1,2,4,124,At Risk
16153.0,2011-10-21 10:50:00,49,89,1824.23,3,4,4,344,Others
16156.0,2011-12-01 12:42:00,8,139,3024.62,5,5,5,555,Champion
